20180116;204500;1.2234200;1.2239300;1.2231000;1.2237500;16127
20180116;210000;1.2236800;1.2244300;1.2235000;1.2242700;20220
20180116;211500;1.2243400;1.2247200;1.2241500;1.2243900;13908
20180116;213000;1.2243900;1.2257800;1.2242000;1.2257300;14632
20180116;214500;1.2256600;1.2260600;1.2252000;1.2259800;20120
20180116;220000;1.2259700;1.2269400;1.2257000;1.2267000;22720
20180116;221500;1.2267100;1.2270400;1.2261900;1.2268600;18696
20180116;223000;1.2268300;1.2281000;1.2266800;1.2278700;25025
20180116;224500;1.2278700;1.2278800;1.2269000;1.2272200;23015
20180116;230000;1.2272200;1.2273900;1.2266900;1.2271700;27318
20180116;231500;1.2271700;1.2271900;1.2265000;1.2268500;18326
20180116;233000;1.2268400;1.2274200;1.2265000;1.2270900;16215
20180116;234500;1.2271000;1.2273200;1.2266800;1.2267300;14499
20180117;000000;1.2268000;1.2269600;1.2263000;1.2266400;16871
20180117;001500;1.2265000;1.2266500;1.2260000;1.2262200;9372
20180117;003000;1.2262600;1.2264400;1.2260000;1.2263800;6452
20180117;004500;1.2263900;1.2264700;1.2258000;1.2259200;7289
20180117;010000;1.2259500;1.2260300;1.2253000;1.2259400;11690
20180117;011500;1.2259400;1.2261300;1.2254000;1.2260200;4487
20180117;013000;1.2260300;1.2263300;1.2257600;1.2262200;5977
20180117;014500;1.2262200;1.2263400;1.2257700;1.2263100;4597
20180117;020000;1.2263100;1.2263200;1.2253500;1.2254700;9051
20180117;021500;1.2255800;1.2264200;1.2255000;1.2263300;9428
20180117;023000;1.2263300;1.2265900;1.2259300;1.2265000;5791
20180117;024500;1.2264700;1.2277000;1.2263000;1.2270400;14362
20180117;030000;1.2270600;1.2272500;1.2265000;1.2270600;8261
20180117;031500;1.2270700;1.2271300;1.2262000;1.2267000;14016
20180117;033000;1.2267200;1.2272700;1.2263000;1.2268800;12788
20180117;034500;1.2268800;1.2293500;1.2265000;1.2292100;20311
20180117;040000;1.2292300;1.2323200;1.2284000;1.2303000;48405
20180117;041500;1.2303000;1.2305800;1.2291000;1.2298000;28809
20180117;043000;1.2297600;1.2298900;1.2285000;1.2288400;27935
20180117;044500;1.2287500;1.2294600;1.2284000;1.2288200;22360
20180117;050000;1.2288800;1.2294200;1.2285000;1.2290000;15626
20180117;051500;1.2290500;1.2297200;1.2279900;1.2284000;24390
20180117;053000;1.2284000;1.2286100;1.2274000;1.2277300;18091
20180117;054500;1.2277800;1.2282300;1.2276000;1.2280600;13260
20180117;060000;1.2280900;1.2283500;1.2265800;1.2268000;18659
20180117;061500;1.2268200;1.2271100;1.2258000;1.2267000;23752
20180117;063000;1.2266300;1.2270200;1.2263900;1.2266900;12798
20180117;064500;1.2267700;1.2270700;1.2260000;1.2270100;16382
20180117;070000;1.2269500;1.2275400;1.2265000;1.2267500;13056
20180117;071500;1.2267500;1.2269300;1.2264000;1.2269000;12850
20180117;073000;1.2268000;1.2270000;1.2264900;1.2267700;11927
20180117;074500;1.2267700;1.2269200;1.2256000;1.2261100;18743
20180117;080000;1.2260700;1.2262400;1.2247000;1.2249600;22754
20180117;081500;1.2249600;1.2253700;1.2244000;1.2249400;21062
20180117;083000;1.2249700;1.2254100;1.2238000;1.2239700;15453
20180117;084500;1.2238800;1.2247800;1.2237000;1.2247700;17771
20180117;090000;1.2247400;1.2248300;1.2236000;1.2244200;18348
20180117;091500;1.2244000;1.2248000;1.2238000;1.2242500;17168
20180117;093000;1.2242400;1.2251100;1.2240600;1.2245200;15350
20180117;094500;1.2245300;1.2247300;1.2237000;1.2243900;18591
20180117;100000;1.2243900;1.2247100;1.2213900;1.2219400;29885
20180117;101500;1.2220200;1.2232400;1.2216000;1.2228100;32063
20180117;103000;1.2228200;1.2230400;1.2215000;1.2228100;32739
20180117;104500;1.2227700;1.2235300;1.2214500;1.2214800;32548
20180117;110000;1.2215200;1.2220000;1.2207000;1.2217600;34812
20180117;111500;1.2217500;1.2238900;1.2215000;1.2232600;38528
20180117;113000;1.2232600;1.2244200;1.2229900;1.2237100;28912
20180117;114500;1.2237100;1.2237900;1.2220000;1.2223100;28504
20180117;120000;1.2223400;1.2233000;1.2210000;1.2226200;33386
20180117;121500;1.2226400;1.2226600;1.2214900;1.2226400;22734
20180117;123000;1.2226400;1.2238100;1.2223000;1.2236300;30362
20180117;124500;1.2237200;1.2240900;1.2230900;1.2237900;22599
20180117;130000;1.2237900;1.2243600;1.2229000;1.2236500;24352
20180117;131500;1.2236500;1.2249900;1.2234000;1.2244900;28415
20180117;133000;1.2244700;1.2245700;1.2234000;1.2242500;24653
20180117;134500;1.2242400;1.2246700;1.2235000;1.2237200;22601
20180117;140000;1.2237200;1.2237800;1.2231000;1.2233700;21090
20180117;141500;1.2234400;1.2237100;1.2229600;1.2232600;14258
20180117;143000;1.2232700;1.2235000;1.2213900;1.2214800;27065
20180117;144500;1.2215400;1.2220000;1.2211000;1.2215500;26969
20180117;150000;1.2215500;1.2220000;1.2204000;1.2206700;21329
20180117;151500;1.2206200;1.2212700;1.2201900;1.2212100;23610
20180117;153000;1.2212100;1.2214200;1.2208000;1.2211900;16427
20180117;154500;1.2211800;1.2213500;1.2199900;1.2206000;21811
20180117;160000;1.2206500;1.2214000;1.2203000;1.2209000;22319
20180117;161500;1.2209500;1.2211000;1.2195000;1.2203000;33852
20180117;163000;1.2202900;1.2210000;1.2199000;1.2208000;22749
20180117;164500;1.2208000;1.2221700;1.2206000;1.2221100;25441
20180117;170000;1.2221200;1.2223100;1.2215000;1.2218100;28098
20180117;171500;1.2219200;1.2223900;1.2211000;1.2222400;25070
20180117;173000;1.2222300;1.2230000;1.2217000;1.2222900;24577
20180117;174500;1.2222900;1.2230000;1.2217000;1.2225900;32486
20180117;180000;1.2226200;1.2230000;1.2217000;1.2221900;27734
20180117;181500;1.2221000;1.2230000;1.2215000;1.2225100;35579
20180117;183000;1.2225000;1.2237200;1.2222000;1.2235200;34347
20180117;184500;1.2235100;1.2240600;1.2229000;1.2235000;30592
20180117;190000;1.2234800;1.2245800;1.2233000;1.2241900;30664
20180117;191500;1.2241600;1.2245000;1.2235000;1.2241000;32812
20180117;193000;1.2240800;1.2243000;1.2231000;1.2232100;29849
20180117;194500;1.2232700;1.2234400;1.2224000;1.2231400;29013
20180117;200000;1.2231000;1.2235400;1.2225000;1.2228400;23430
20180117;201500;1.2228300;1.2234000;1.2226000;1.2230900;20861
20180117;203000;1.2231700;1.2238800;1.2230000;1.2237900;21615
20180117;204500;1.2237800;1.2241000;1.2232900;1.2238000;14633
20180117;210000;1.2237800;1.2253300;1.2236000;1.2251500;22657
20180117;211500;1.2251800;1.2264200;1.2248000;1.2263200;29247
20180117;213000;1.2263200;1.2268300;1.2259900;1.2264400;23164
20180117;214500;1.2264400;1.2281500;1.2263000;1.2279700;30194
20180117;220000;1.2279700;1.2288100;1.2274900;1.2276900;27238
20180117;221500;1.2276800;1.2277000;1.2264000;1.2265900;27375
20180117;223000;1.2266100;1.2268300;1.2258000;1.2262200;22859
20180117;224500;1.2262300;1.2264200;1.2254000;1.2257100;25311
20180117;230000;1.2257100;1.2257300;1.2234000;1.2237600;35254
20180117;231500;1.2237600;1.2238300;1.2216900;1.2225900;39148
20180117;233000;1.2225200;1.2226000;1.2212000;1.2221000;31357
20180117;234500;1.2221800;1.2225000;1.2214000;1.2218100;19683
20180118;000000;1.2217900;1.2219000;1.2207000;1.2212800;18547
20180118;001500;1.2212800;1.2217800;1.2204900;1.2213100;16650
20180118;003000;1.2213600;1.2213800;1.2205000;1.2207300;9949
20180118;004500;1.2206500;1.2208300;1.2200000;1.2202700;11339
20180118;010000;1.2202300;1.2203300;1.2176000;1.2184600;27771
20180118;011500;1.2184300;1.2187400;1.2179000;1.2187300;7307
20180118;013000;1.2187200;1.2191900;1.2183100;1.2186000;9890
20180118;014500;1.2185600;1.2187100;1.2175800;1.2177100;10066
20180118;020000;1.2177400;1.2177500;1.2163800;1.2165300;12576
20180118;021500;1.2165200;1.2183600;1.2163800;1.2183000;13148
20180118;023000;1.2183000;1.2187800;1.2181000;1.2183500;9546
20180118;024500;1.2184300;1.2188000;1.2183000;1.2186100;6682
20180118;030000;1.2186000;1.2188000;1.2177600;1.2179500;9117
20180118;031500;1.2180100;1.2203800;1.2178000;1.2199600;27490
20180118;033000;1.2199700;1.2203900;1.2192900;1.2201200;18990
20180118;034500;1.2201200;1.2204300;1.2183000;1.2185300;26329
20180118;040000;1.2184500;1.2193000;1.2183000;1.2189800;23629
20180118;041500;1.2188000;1.2193800;1.2178000;1.2190800;25428
20180118;043000;1.2190700;1.2197000;1.2187000;1.2194200;17109
20180118;044500;1.2194000;1.2195100;1.2185000;1.2186600;13484
20180118;050000;1.2186800;1.2194300;1.2182900;1.2192900;15549
20180118;051500;1.2192900;1.2198500;1.2191000;1.2197400;16881
20180118;053000;1.2197400;1.2201200;1.2189000;1.2193100;19152
20180118;054500;1.2193700;1.2195900;1.2189700;1.2195200;13448
20180118;060000;1.2195600;1.2197200;1.2190000;1.2193800;11427
20180118;061500;1.2193800;1.2195000;1.2184900;1.2188200;15047
20180118;063000;1.2188200;1.2190400;1.2184900;1.2187200;11737
20180118;064500;1.2187600;1.2188800;1.2180000;1.2182000;10623
20180118;070000;1.2180900;1.2184500;1.2171900;1.2179700;19340
20180118;071500;1.2179700;1.2187500;1.2177000;1.2185200;14727
20180118;073000;1.2185200;1.2193700;1.2181800;1.2191800;14109
20180118;074500;1.2191800;1.2194100;1.2188800;1.2191700;14806
20180118;080000;1.2192400;1.2196900;1.2189000;1.2194600;13933
20180118;081500;1.2195200;1.2199500;1.2193000;1.2197600;11512
20180118;083000;1.2197800;1.2207200;1.2195000;1.2200100;21107
20180118;084500;1.2200600;1.2205400;1.2197000;1.2199900;13396
20180118;090000;1.2199900;1.2208900;1.2197000;1.2206700;19051
20180118;091500;1.2206600;1.2209100;1.2200000;1.2207100;17632
20180118;093000;1.2207600;1.2208700;1.2194000;1.2197900;15633
20180118;094500;1.2197200;1.2206700;1.2195000;1.2204700;13654
20180118;100000;1.2204700;1.2209900;1.2200900;1.2207500;14768
20180118;101500;1.2207500;1.2212300;1.2189000;1.2192800;24156
20180118;103000;1.2193100;1.2200000;1.2185000;1.2186800;24473
20180118;104500;1.2186000;1.2202300;1.2184000;1.2201400;27481
20180118;110000;1.2201500;1.2207400;1.2195000;1.2206500;24131
20180118;111500;1.2206500;1.2217500;1.2205000;1.2213700;30321
20180118;113000;1.2213700;1.2217000;1.2205900;1.2208600;21449
20180118;114500;1.2208700;1.2217700;1.2206000;1.2213800;22835
20180118;120000;1.2213100;1.2214000;1.2200000;1.2203600;24048
20180118;121500;1.2203000;1.2206200;1.2194000;1.2205900;21096
20180118;123000;1.2205900;1.2214300;1.2203000;1.2213300;18914
20180118;124500;1.2213900;1.2220000;1.2205000;1.2208300;22055
20180118;130000;1.2208700;1.2217000;1.2207000;1.2214400;18700
20180118;131500;1.2213800;1.2217000;1.2210900;1.2216100;18468
20180118;133000;1.2216100;1.2223900;1.2212900;1.2214700;16988
20180118;134500;1.2214400;1.2230000;1.2212000;1.2226800;19993
20180118;140000;1.2227000;1.2230000;1.2220900;1.2227500;20001
20180118;141500;1.2227900;1.2235700;1.2226000;1.2234600;19446
20180118;143000;1.2234600;1.2240500;1.2231900;1.2237100;21412
20180118;144500;1.2237000;1.2247100;1.2235000;1.2244200;21574
20180118;150000;1.2243000;1.2246700;1.2238000;1.2239700;19291
20180118;151500;1.2239800;1.2252400;1.2235000;1.2249000;27383
20180118;153000;1.2250300;1.2252600;1.2241000;1.2251800;24698
20180118;154500;1.2250000;1.2252100;1.2240000;1.2242100;19411
20180118;160000;1.2241900;1.2242100;1.2232000;1.2239500;24299
20180118;161500;1.2239600;1.2240700;1.2230900;1.2234600;21965
20180118;163000;1.2234600;1.2234800;1.2225900;1.2232300;21376
20180118;164500;1.2232300;1.2246200;1.2230000;1.2243300;28669
20180118;170000;1.2243100;1.2250000;1.2234000;1.2249100;28146
20180118;171500;1.2249000;1.2251900;1.2241900;1.2244900;26106
20180118;173000;1.2244200;1.2250000;1.2240000;1.2242500;20971
20180118;174500;1.2243400;1.2260000;1.2240900;1.2259000;30033
20180118;180000;1.2258800;1.2264900;1.2255000;1.2260500;30078
20180118;181500;1.2260400;1.2260500;1.2250900;1.2257200;28602
20180118;183000;1.2257100;1.2260000;1.2248000;1.2249400;21127
20180118;184500;1.2249100;1.2250000;1.2231000;1.2233200;34845
20180118;190000;1.2232700;1.2244800;1.2228900;1.2238700;40213
20180118;191500;1.2238700;1.2240200;1.2225000;1.2227600;34146
20180118;193000;1.2228000;1.2254100;1.2227000;1.2246300;44493
20180118;194500;1.2246800;1.2247000;1.2236000;1.2244600;29104
20180118;200000;1.2245100;1.2250000;1.2235900;1.2237700;31050
20180118;201500;1.2237600;1.2249900;1.2236800;1.2249600;17870
20180118;203000;1.2249600;1.2255300;1.2243800;1.2250000;22813
20180118;204500;1.2250200;1.2255600;1.2229000;1.2231400;24783
20180118;210000;1.2232100;1.2236400;1.2219000;1.2228400;25880
20180118;211500;1.2228400;1.2235900;1.2223000;1.2226300;25166
20180118;213000;1.2225700;1.2229400;1.2218900;1.2226100;24174
20180118;214500;1.2225700;1.2233300;1.2219000;1.2232600;19213
20180118;220000;1.2232600;1.2232700;1.2223000;1.2225900;16435
20180118;221500;1.2225600;1.2233700;1.2223000;1.2232700;18764
20180118;223000;1.2232000;1.2237300;1.2230900;1.2234700;15667
20180118;224500;1.2234300;1.2243800;1.2232900;1.2243000;13628
20180118;230000;1.2243400;1.2244900;1.2237000;1.2243500;17477
20180118;231500;1.2243500;1.2247400;1.2236000;1.2237700;20519
20180118;233000;1.2237600;1.2240800;1.2225600;1.2227100;19985
20180118;234500;1.2227100;1.2234300;1.2225000;1.2231000;14275
20180119;000000;1.2231100;1.2239400;1.2229900;1.2238600;14834
20180119;001500;1.2238600;1.2240500;1.2235900;1.2238800;8088
20180119;003000;1.2238800;1.2240500;1.2234900;1.2239400;5675
20180119;004500;1.2239600;1.2243200;1.2237000;1.2242400;8610
20180119;010000;1.2242400;1.2243000;1.2235000;1.2237700;9394
20180119;011500;1.2237000;1.2239300;1.2232500;1.2237500;4621
20180119;013000;1.2238500;1.2244400;1.2234700;1.2241100;8658
20180119;014500;1.2240900;1.2244000;1.2237700;1.2240900;7295
20180119;020000;1.2241000;1.2242600;1.2238600;1.2240200;10452
20180119;021500;1.2239600;1.2245300;1.2238000;1.2241100;9481
20180119;023000;1.2241100;1.2246200;1.2240000;1.2242900;5420
20180119;024500;1.2243100;1.2243800;1.2237000;1.2239500;8762
20180119;030000;1.2239500;1.2240600;1.2231000;1.2234000;10231
20180119;031500;1.2234000;1.2242800;1.2233000;1.2240600;13399
20180119;033000;1.2240600;1.2253700;1.2238000;1.2251200;15252
20180119;034500;1.2251200;1.2251200;1.2232000;1.2241300;21428
20180119;040000;1.2242100;1.2242200;1.2231000;1.2235800;20412
